date,OhioAndKentucky,East,DAYTON,AEP,DUQ,DOM,hour
2018/6/27,2684,1178,1682,12795,1379,9349,6
2018/6/27,2893,1255,1829,13538,1483,10028,7
2018/6/27,3053,1290,1956,14256,1588,10655,8
2018/6/27,3204,1334,2041,14810,1644,11144,9
2018/6/27,3361,1394,2125,15170,1693,11589,10
2018/6/27,3498,1493,2195,15710,1722,12193,11
2018/6/27,3618,1571,2282,16095,1758,12655,12
2018/6/27,3743,1656,2402,16640,1826,13008,13
2018/6/27,3860,1671,2495,17297,1875,13674,14
2018/6/27,3933,1655,2549,17649,1927,14227,15
2018/6/27,4064,1662,2589,17801,1961,14677,16
2018/6/27,4127,1732,2609,17831,1950,15044,17
2018/6/27,4189,1749,2606,17726,1965,15200,18
2018/6/27,4092,1766,2595,17682,1937,15204,19
2018/6/27,4027,1768,2520,17396,1867,14763,20
2018/6/27,3881,1724,2464,16897,1838,14404,21
2018/6/27,3803,1711,2382,16666,1799,14002,22
2018/6/27,3570,1602,2243,15936,1687,12902,23
2018/6/28,3326,1438,2057,14638,1578,11888,0
2018/6/28,3072,1318,1897,13702,1473,10946,1
2018/6/28,2882,1229,1783,12973,1427,10384,2
2018/6/28,2760,1190,1694,12639,1373,10069,3
2018/6/28,2682,1140,1634,12454,1362,9837,4
2018/6/28,2688,1143,1640,12345,1370,9941,5
2018/6/28,2765,1191,1715,12810,1436,10278,6
2018/6/28,2923,1191,1832,13461,1502,10919,7
2018/6/28,3164,1260,1970,14352,1599,11782,8
2018/6/28,3431,1314,2109,15124,1685,12637,9
2018/6/28,3646,1415,2225,15796,1734,13468,10
2018/6/28,3874,1545,2345,16742,1779,14436,11
2018/6/28,3995,1633,2463,17449,1826,15212,12
2018/6/28,4173,1756,2561,18285,1876,15806,13
2018/6/28,4323,1818,2668,18807,1921,16287,14
2018/6/28,4438,1974,2750,19406,1995,16525,15
2018/6/28,4561,1998,2820,19677,2054,16730,16
2018/6/28,4675,2044,2876,20083,2125,16847,17
2018/6/28,4727,2114,2893,20147,2131,16888,18
2018/6/28,4662,2137,2869,20061,2130,16733,19
2018/6/28,4556,2065,2805,19578,2088,16351,20
2018/6/28,4364,1954,2711,18816,1994,15704,21
2018/6/28,4226,1873,2609,18304,1932,15080,22
2018/6/28,3956,1743,2416,17157,1800,13855,23
2018/6/29,3621,1545,2181,15747,1672,12555,0
2018/6/29,3296,1444,1983,14515,1524,11412,1
2018/6/29,3096,1322,1826,13721,1452,10643,2
2018/6/29,2929,1197,1731,12964,1408,10182,3
2018/6/29,2827,1182,1667,12720,1371,9810,4
2018/6/29,2809,1213,1661,12641,1351,9847,5
2018/6/29,2882,1275,1718,12993,1422,10129,6
2018/6/29,3027,1316,1827,13558,1481,10671,7
2018/6/29,3215,1392,1959,14505,1572,11545,8
2018/6/29,3397,1484,2157,15552,1705,12546,9
2018/6/29,3810,1567,2349,16725,1845,13351,10
2018/6/29,4103,1701,2493,17867,1972,14282,11
2018/6/29,4301,1802,2643,18684,2091,15035,12
2018/6/29,4484,1912,2755,19530,2193,15756,13
2018/6/29,4622,2043,2849,20228,2273,16239,14
2018/6/29,4734,2074,2921,20579,2347,16650,15
2018/6/29,4786,2056,2932,20711,2376,16884,16
2018/6/29,4867,2107,2974,20842,2438,17081,17
2018/6/29,4922,2247,2976,20899,2463,17125,18
2018/6/29,4887,2217,2988,20659,2420,16948,19
2018/6/29,4798,2186,2915,20405,2335,16408,20
2018/6/29,4617,2080,2781,19578,2229,15516,21
2018/6/29,4471,2007,2665,18945,2157,14799,22
2018/6/29,4198,1854,2499,17624,2031,13637,23
2018/6/30,3893,1672,2254,16268,1888,12362,0
2018/6/30,3560,1499,2053,14981,1729,11242,1
2018/6/30,3297,1357,1897,13938,1642,10515,2
2018/6/30,3121,1239,1786,13298,1563,9967,3
2018/6/30,2974,1171,1704,12809,1484,9532,4
2018/6/30,2862,1129,1667,12459,1446,9275,5
2018/6/30,2867,1073,1661,12423,1430,9247,6
2018/6/30,2859,1104,1656,12386,1428,9356,7
2018/6/30,3020,1195,1764,13080,1516,10162,8
2018/6/30,3339,1342,1943,14336,1697,11403,9
2018/6/30,3671,1543,2157,15664,1864,12760,10
2018/6/30,4011,1741,2358,17016,2022,14051,11
2018/6/30,4240,1896,2503,17932,2147,14998,12
2018/6/30,4423,2043,2618,19001,2253,15723,13
2018/6/30,4533,2099,2718,19627,2336,16201,14
2018/6/30,4658,2168,2774,20009,2401,16517,15
2018/6/30,4753,2188,2817,20433,2426,16846,16
2018/6/30,4810,2208,2892,20685,2442,17087,17
2018/6/30,4799,2211,2894,20745,2464,17140,18
2018/6/30,4751,2158,2861,20420,2440,16906,19
2018/6/30,4651,2153,2760,19888,2384,16408,20
2018/6/30,4488,2073,2662,19067,2294,15658,21
2018/6/30,4293,2025,2561,18389,2209,15040,22
2018/6/30,4100,1903,2399,17393,2082,14002,23
2018/7/1,3813,1729,2196,16039,1945,12825,0
2018/7/1,3530,1548,2018,14855,1795,11807,1
2018/7/1,3325,1436,1853,13918,1687,10995,2
2018/7/1,3135,1343,1756,13178,1600,10390,3
2018/7/1,3002,1286,1681,12619,1539,10038,4
2018/7/1,2911,1211,1616,12316,1493,9758,5
2018/7/1,2874,1192,1609,12295,1473,9667,6
2018/7/1,2834,1181,1589,12051,1462,9683,7
2018/7/1,2973,1262,1702,12761,1536,10365,8
2018/7/1,3312,1460,1894,14158,1697,11662,9
2018/7/1,3689,1642,2127,15715,1888,13026,10
2018/7/1,4022,1790,2340,17012,2048,14395,11
2018/7/1,4286,1928,2524,18277,2198,15442,12
2018/7/1,4452,2041,2679,19272,2317,16240,13
2018/7/1,4571,2111,2742,20012,2417,16856,14
2018/7/1,4634,2132,2772,20374,2487,17169,15
2018/7/1,4461,2046,2855,20726,2523,17456,16
2018/7/1,4280,2044,2840,20924,2569,17710,17
2018/7/1,4357,2040,2774,20871,2598,17822,18
2018/7/1,4378,1976,2773,20580,2577,17662,19
2018/7/1,4291,1983,2683,19863,2519,17321,20
2018/7/1,4190,1916,2575,19115,2444,16660,21
2018/7/1,4112,1862,2536,18592,2385,16065,22
2018/7/1,3916,1788,2402,17648,2249,14895,23
2018/7/2,3648,1596,2208,16418,2110,13600,0
2018/7/2,3393,1442,2029,15460,1971,12492,1
2018/7/2,3214,1366,1898,14652,1875,11742,2
2018/7/2,3059,1268,1823,14091,1794,11218,3
2018/7/2,2995,1233,1791,13682,1741,10882,4
2018/7/2,2972,1207,1764,13605,1716,10842,5
2018/7/2,3100,1253,1833,14019,1754,11129,6
2018/7/2,3230,1270,1940,14529,1849,11619,7
2018/7/2,3440,1394,2098,15422,1958,12605,8
2018/7/2,3712,1495,2288,16355,2107,13738,9
2018/7/2,3973,1636,2465,17394,2169,15009,10
2018/7/2,4288,1782,2655,18541,2272,16283,11
2018/7/2,4551,1931,2838,19501,2372,17357,12
2018/7/2,4746,2002,2938,20444,2464,18155,13
2018/7/2,4743,2082,3001,21045,2512,18685,14
2018/7/2,4663,2099,3026,20811,2570,18943,15
2018/7/2,4420,2155,2995,20382,2631,19115,16
2018/7/2,4282,2149,2899,20159,2673,19244,17
2018/7/2,4240,2117,2771,19954,2643,19220,18
2018/7/2,4247,2113,2720,19864,2562,19091,19
2018/7/2,4239,2009,2682,19401,2347,18666,20
2018/7/2,4151,1957,2595,18774,2244,17938,21
2018/7/2,4066,1893,2545,18315,2159,17243,22
2018/7/2,3890,1781,2402,17251,2033,15822,23
2018/7/3,3564,1615,2208,15990,1891,14476,0
2018/7/3,3307,1453,2024,14889,1759,13361,1
2018/7/3,3103,1338,1892,14044,1675,12524,2
2018/7/3,2951,1270,1818,13408,1607,11873,3
2018/7/3,2895,1226,1749,13197,1569,11457,4
2018/7/3,2854,1202,1729,13038,1562,11341,5
2018/7/3,2976,1252,1773,13451,1602,11531,6
2018/7/3,3111,1285,1865,13929,1689,12010,7
2018/7/3,3346,1284,2027,14850,1830,12934,8
2018/7/3,3626,1331,2199,15838,1949,13956,9
2018/7/3,3794,1534,2382,16991,2088,15110,10
2018/7/3,3961,1681,2567,18207,2226,16267,11
2018/7/3,4231,1827,2712,19283,2359,17299,12
2018/7/3,4519,1946,2854,20328,2464,17947,13
2018/7/3,4700,2046,2950,20999,2541,18465,14
2018/7/3,4773,2096,2976,21321,2600,18758,15
2018/7/3,4649,2085,2979,21367,2627,18780,16
2018/7/3,4440,2090,2936,21481,2670,18745,17
2018/7/3,4286,2084,2787,21448,2683,18553,18
2018/7/3,4192,2105,2613,21249,2673,18249,19
2018/7/3,4054,2048,2461,20501,2634,17692,20
2018/7/3,3938,1988,2329,19543,2537,16977,21
2018/7/3,3860,1927,2223,18951,2454,16347,22
2018/7/3,3677,1839,2098,17861,2326,15215,23
2018/7/4,3415,1677,1956,16709,2157,13999,0
2018/7/4,3244,1545,1813,15498,1998,12970,1
2018/7/4,3042,1439,1687,14635,1852,12199,2
2018/7/4,2907,1327,1618,13895,1757,11509,3
2018/7/4,2772,1264,1579,13509,1688,11114,4
2018/7/4,2751,1233,1552,13135,1645,10901,5
2018/7/4,2748,1187,1564,13036,1626,10908,6
2018/7/4,2745,1121,1549,12789,1629,10935,7
2018/7/4,2860,1246,1622,13362,1720,11557,8
2018/7/4,3170,1436,1810,14623,1882,12577,9
2018/7/4,3567,1664,2023,16291,2075,13844,10
2018/7/4,3950,1901,2264,17847,2243,15108,11
2018/7/4,4278,2093,2461,19030,2394,16058,12
2018/7/4,4457,2201,2615,19811,2495,16625,13
2018/7/4,4598,2253,2683,20276,2570,17013,14
2018/7/4,4699,2332,2681,20503,2611,17272,15
2018/7/4,4777,2349,2571,20606,2649,17404,16
2018/7/4,4811,2359,2505,20494,2667,17458,17
2018/7/4,4829,2291,2489,20169,2658,17205,18
2018/7/4,4718,2363,2511,19732,2608,16677,19
2018/7/4,4582,2240,2471,19060,2464,15924,20
2018/7/4,4418,2170,2399,18359,2255,15248,21
2018/7/4,4308,2051,2334,17749,2199,14597,22
2018/7/4,4095,1993,2209,17086,2107,13953,23
2018/7/5,3893,1825,2093,16291,2007,13048,0
2018/7/5,3639,1641,1958,15370,1902,12083,1
2018/7/5,3412,1547,1830,14392,1824,11356,2
2018/7/5,3259,1430,1749,13772,1746,10912,3
2018/7/5,3139,1397,1711,13373,1709,10682,4
2018/7/5,3116,1355,1701,13260,1689,10671,5
2018/7/5,3188,1347,1749,13743,1735,10961,6
2018/7/5,3372,1406,1850,14147,1791,11509,7
2018/7/5,3588,1437,2060,15232,1877,12362,8
2018/7/5,3912,1616,2275,16281,1953,13359,9
2018/7/5,4266,1749,2487,17487,2017,14334,10
2018/7/5,4583,1896,2698,18768,2092,15260,11
2018/7/5,4838,2058,2851,19949,2196,16020,12
2018/7/5,5005,2227,2972,20810,2326,16715,13
2018/7/5,5124,2285,3054,21320,2415,17206,14
2018/7/5,5044,2330,3082,21408,2468,17515,15
2018/7/5,5101,2336,3050,21097,2451,17691,16
2018/7/5,4969,2347,3007,20964,2410,17919,17
2018/7/5,4904,2345,2959,20780,2346,18062,18
2018/7/5,4746,2307,2846,20231,2265,17878,19
2018/7/5,4528,2101,2717,19556,2189,17308,20
2018/7/5,4359,2087,2613,18801,2099,16634,21
2018/7/5,4282,2024,2552,18300,2007,16069,22
2018/7/5,4043,1882,2396,17284,1876,14925,23
2018/7/6,3769,1722,2192,16070,1771,13730,0
2018/7/6,3515,1563,2020,15139,1663,12755,1
2018/7/6,3318,1432,1887,14325,1595,12020,2
2018/7/6,3110,1368,1814,13685,1534,11529,3
2018/7/6,3042,1316,1759,13350,1506,11233,4
2018/7/6,3028,1267,1731,13357,1522,11201,5
2018/7/6,3102,1307,1802,13671,1597,11462,6
2018/7/6,3215,1365,1900,14124,1678,11923,7
2018/7/6,3405,1354,2007,14646,1770,12549,8
2018/7/6,3605,1419,2090,15294,1870,13310,9
2018/7/6,3772,1515,2128,15804,1895,14105,10
2018/7/6,3857,1607,2210,16420,1918,14791,11
2018/7/6,3866,1727,2284,16924,1954,15490,12
2018/7/6,3966,1843,2352,17335,1991,16138,13
2018/7/6,4039,1946,2417,17745,2057,16623,14
2018/7/6,4142,1875,2478,17846,2120,16954,15
2018/7/6,4232,1868,2478,17753,2157,16977,16
2018/7/6,4307,1805,2494,17741,2179,16792,17
2018/7/6,4318,1789,2431,17561,2167,16419,18
2018/7/6,4210,1829,2358,17090,2099,15741,19
2018/7/6,4026,1755,2226,16412,1977,15031,20
2018/7/6,3772,1667,2098,15807,1849,14426,21
2018/7/6,3574,1645,1973,15249,1774,13928,22
2018/7/6,3345,1582,1859,14482,1654,12998,23
2018/7/7,3072,1444,1668,13331,1527,11917,0
2018/7/7,2789,1310,1546,12456,1419,11037,1
2018/7/7,2585,1194,1440,11781,1332,10438,2
2018/7/7,2448,1135,1381,11325,1278,9967,3
2018/7/7,2372,1082,1340,11074,1240,9667,4
2018/7/7,2317,1072,1311,11050,1220,9520,5
2018/7/7,2351,1005,1323,11046,1225,9463,6
2018/7/7,2331,1032,1357,11042,1227,9397,7
2018/7/7,2447,1095,1412,11457,1263,9678,8
2018/7/7,2641,1197,1536,12194,1362,10245,9
2018/7/7,2848,1294,1641,12862,1457,10908,10
2018/7/7,3027,1381,1728,13568,1512,11420,11
2018/7/7,3163,1499,1792,14017,1551,11807,12
2018/7/7,3277,1555,1845,14418,1588,11970,13
2018/7/7,3351,1555,1899,14935,1626,12166,14
2018/7/7,3485,1616,1950,15289,1684,12355,15
2018/7/7,3583,1723,2006,15789,1737,12557,16
2018/7/7,3714,1772,2075,16203,1792,12836,17
2018/7/7,3758,1804,2118,16467,1835,12978,18
2018/7/7,3729,1796,2118,16349,1832,12744,19
2018/7/7,3632,1742,2070,15993,1782,12277,20
2018/7/7,3432,1641,1961,15270,1695,11786,21
2018/7/7,3284,1576,1871,14740,1638,11530,22
2018/7/7,3096,1473,1765,13992,1545,10809,23
2018/7/8,2874,1344,1630,12969,1428,9991,0
2018/7/8,2639,1192,1504,11984,1346,9230,1
2018/7/8,2477,1072,1422,11355,1268,8648,2
2018/7/8,2333,1007,1339,10956,1220,8291,3
2018/7/8,2267,963,1304,10650,1193,8043,4
2018/7/8,2212,919,1284,10504,1175,7952,5
2018/7/8,2207,941,1269,10498,1179,7974,6
2018/7/8,2195,982,1275,10343,1160,7951,7
2018/7/8,2282,1057,1330,10658,1214,8389,8
2018/7/8,2477,1186,1454,11577,1296,9131,9
2018/7/8,2717,1369,1600,12203,1390,9760,10
2018/7/8,2970,1507,1699,13006,1471,10402,11
2018/7/8,3209,1652,1821,13741,1538,10885,12
2018/7/8,3441,1766,1945,14527,1611,11353,13
2018/7/8,3655,1853,2057,15226,1673,11810,14
2018/7/8,3841,1940,2167,15875,1769,12239,15
2018/7/8,4047,2005,2273,16576,1857,12722,16
2018/7/8,4205,2082,2391,17252,1942,13164,17
2018/7/8,4334,2118,2465,17655,2007,13458,18
2018/7/8,4350,2032,2489,17710,2031,13399,19
2018/7/8,4268,1975,2450,17324,1973,12992,20
2018/7/8,4125,1949,2366,16567,1885,12353,21
2018/7/8,3983,1927,2285,16110,1840,11902,22
2018/7/8,3786,1764,2173,15183,1727,10936,23
2018/7/9,3483,1564,1977,13993,1595,9918,0
2018/7/9,3194,1404,1831,12988,1474,9052,1
2018/7/9,2986,1281,1713,12226,1382,8502,2
2018/7/9,2826,1180,1643,11805,1325,8180,3
2018/7/9,2745,1123,1593,11621,1287,8044,4
2018/7/9,2707,1148,1600,11739,1309,8168,5
2018/7/9,2837,1161,1673,12200,1339,8529,6
2018/7/9,2992,1221,1784,12650,1429,9055,7
2018/7/9,3182,1284,1960,13601,1522,9635,8
2018/7/9,3443,1393,2111,14504,1640,10250,9
2018/7/9,3757,1521,2297,15593,1776,10869,10
2018/7/9,4037,1669,2485,16613,1894,11498,11
2018/7/9,4299,1842,2639,17605,1991,12120,12
2018/7/9,4515,1933,2776,18565,2090,12668,13
2018/7/9,4644,2052,2886,19416,2177,13317,14
2018/7/9,4802,2051,2961,20023,2218,13932,15
2018/7/9,4901,2191,3009,20405,2307,14548,16
2018/7/9,4988,2253,3034,20878,2368,14976,17
2018/7/9,4973,2297,3073,21016,2391,15297,18
2018/7/9,4947,2289,3057,20832,2368,15158,19
2018/7/9,4824,2262,2969,20340,2302,14671,20
2018/7/9,4649,2142,2851,19377,2179,13848,21
2018/7/9,4455,2053,2748,18813,2114,13121,22
2018/7/9,4169,1903,2568,17453,1969,11881,23
2018/7/10,3829,1694,2342,16056,1778,10653,0
2018/7/10,3540,1528,2140,14770,1632,9712,1
2018/7/10,3287,1375,2004,13822,1531,9090,2
2018/7/10,3128,1286,1896,13327,1462,8718,3
2018/7/10,2987,1179,1835,12956,1434,8522,4
2018/7/10,2975,1221,1829,12915,1426,8603,5
2018/7/10,3072,1169,1892,13177,1474,8963,6
2018/7/10,3200,1213,2008,13841,1562,9493,7
2018/7/10,3416,1350,2148,14820,1689,10137,8
2018/7/10,3698,1422,2341,15937,1840,10883,9
2018/7/10,4050,1588,2526,17146,1975,11821,10
2018/7/10,4333,1690,2728,18481,2093,12770,11
2018/7/10,4569,1863,2820,19510,2207,13697,12
2018/7/10,4743,1952,2951,20461,2319,14597,13
2018/7/10,4907,2034,3072,21133,2412,15452,14
2018/7/10,5023,2080,3125,21446,2489,16070,15
2018/7/10,5049,2156,3119,21470,2528,16626,16
2018/7/10,5119,2264,3038,21088,2561,17074,17
2018/7/10,5102,2312,2961,20840,2582,17280,18
2018/7/10,5003,2309,2879,20657,2537,17227,19
2018/7/10,4760,2252,2758,20187,2413,16713,20
2018/7/10,4530,2151,2665,19411,2310,15807,21
2018/7/10,4414,2098,2578,18714,2248,14885,22
2018/7/10,4164,1942,2439,17579,2121,13496,23
2018/7/11,3867,1744,2231,16080,1930,12154,0
2018/7/11,3572,1580,2067,14958,1757,11098,1
2018/7/11,3387,1446,1932,13970,1624,10366,2
2018/7/11,3221,1369,1842,13345,1526,9921,3
2018/7/11,3149,1297,1768,12937,1472,9647,4
2018/7/11,3100,1288,1743,12824,1455,9673,5
2018/7/11,3177,1327,1792,13179,1472,10102,6
2018/7/11,3260,1404,1870,13664,1524,10712,7
2018/7/11,3382,1424,2007,14408,1613,11563,8
2018/7/11,3513,1527,2143,15346,1727,12391,9
2018/7/11,3740,1624,2260,16154,1807,13379,10
2018/7/11,3946,1749,2384,17144,1903,14439,11
2018/7/11,4111,1920,2477,17908,2017,15298,12
2018/7/11,4253,1991,2582,18638,2113,16196,13
2018/7/11,4425,2076,2645,19304,2174,16765,14
2018/7/11,4518,2094,2724,19719,2206,17183,15
2018/7/11,4606,2119,2758,20052,2249,17424,16
2018/7/11,4651,2161,2783,20153,2287,17431,17
2018/7/11,4665,2187,2795,20105,2279,17206,18
2018/7/11,4574,2154,2747,19776,2246,16706,19
2018/7/11,4418,2086,2655,19114,2138,16117,20
2018/7/11,4174,1985,2499,18249,2030,15440,21
2018/7/11,4048,1884,2394,17602,1951,14662,22
2018/7/11,3775,1758,2239,16510,1794,13444,23
2018/7/12,3446,1578,2013,15115,1627,12183,0
2018/7/12,3157,1437,1838,13982,1512,11209,1
2018/7/12,2950,1304,1698,13023,1424,10496,2
2018/7/12,2786,1216,1642,12482,1361,10032,3
2018/7/12,2670,1154,1594,12280,1324,9715,4
2018/7/12,2665,1124,1595,12283,1332,9628,5
2018/7/12,2722,1155,1651,12697,1367,10000,6
2018/7/12,2881,1251,1733,13314,1431,10511,7
2018/7/12,3085,1320,1844,14051,1530,11241,8
2018/7/12,3283,1369,1999,14773,1637,11944,9
2018/7/12,3499,1468,2117,15595,1735,12670,10
2018/7/12,3718,1602,2242,16541,1812,13381,11
2018/7/12,3844,1708,2322,17430,1892,14137,12
2018/7/12,4019,1824,2431,18253,1959,14798,13
2018/7/12,4172,1896,2544,18965,2030,15309,14
2018/7/12,4314,1979,2606,19412,2094,15667,15
2018/7/12,4411,2026,2673,19796,2150,15971,16
2018/7/12,4513,2082,2707,20052,2199,16183,17
2018/7/12,4526,2115,2729,20085,2195,16297,18
2018/7/12,4467,2073,2717,19706,2151,15966,19
2018/7/12,4333,2041,2627,19188,2086,15285,20
2018/7/12,4126,1925,2498,18401,1991,14633,21
2018/7/12,3982,1862,2409,17797,1915,14087,22
2018/7/12,3729,1689,2249,16719,1786,12907,23
2018/7/13,3410,1536,2024,15264,1634,11673,0
2018/7/13,3105,1354,1865,14147,1511,10695,1
2018/7/13,2890,1245,1755,13204,1424,10049,2
2018/7/13,2748,1140,1672,12737,1364,9567,3
2018/7/13,2661,1111,1614,12434,1323,9359,4
2018/7/13,2655,1083,1613,12425,1332,9386,5
2018/7/13,2756,1151,1674,12826,1384,9704,6
2018/7/13,2896,1205,1765,13446,1457,10176,7
2018/7/13,3094,1275,1911,14183,1535,10910,8
2018/7/13,3351,1360,2043,15226,1651,11686,9
2018/7/13,3597,1451,2197,16125,1790,12456,10
2018/7/13,3856,1576,2367,17280,1905,13164,11
2018/7/13,4057,1728,2493,18229,2020,13754,12
2018/7/13,4279,1856,2624,19078,2137,14400,13
2018/7/13,4451,1975,2735,19926,2237,14955,14
2018/7/13,4624,2078,2812,20449,2329,15338,15
2018/7/13,4718,2110,2877,20852,2382,15620,16
2018/7/13,4823,2184,2927,21014,2430,15807,17
2018/7/13,4847,2221,2920,21001,2436,15737,18
2018/7/13,4755,2207,2896,20726,2404,15314,19
2018/7/13,4593,2113,2794,20051,2339,14565,20
2018/7/13,4382,2013,2666,19216,2246,13785,21
2018/7/13,4244,1942,2541,18530,2179,13134,22
2018/7/13,3967,1776,2368,17502,2045,12125,23
2018/7/14,3661,1606,2140,15950,1888,11106,0
2018/7/14,3360,1466,1919,14713,1756,10158,1
2018/7/14,3153,1337,1766,13708,1649,9435,2
2018/7/14,2956,1249,1665,13184,1561,8965,3
2018/7/14,2807,1177,1610,12726,1505,8650,4
2018/7/14,2729,1136,1577,12535,1473,8529,5
2018/7/14,2745,1129,1582,12586,1468,8561,6
2018/7/14,2750,1139,1602,12543,1455,8569,7
2018/7/14,2866,1224,1678,13128,1560,9184,8
2018/7/14,3101,1355,1854,14129,1708,10070,9
2018/7/14,3447,1517,2055,15513,1887,11040,10
2018/7/14,3786,1700,2265,16751,2018,11944,11
2018/7/14,4072,1838,2430,17872,2144,12766,12
2018/7/14,4291,1949,2543,18581,2265,13440,13
2018/7/14,4411,2026,2652,19143,2346,13949,14
2018/7/14,4566,2083,2710,19565,2405,14512,15
2018/7/14,4669,2090,2771,19841,2448,14987,16
2018/7/14,4743,2200,2849,20032,2469,15358,17
2018/7/14,4758,2271,2848,20074,2478,15513,18
2018/7/14,4753,2238,2819,19822,2468,15318,19
2018/7/14,4562,2159,2697,19360,2413,14804,20
2018/7/14,4376,2032,2591,18657,2332,14044,21
2018/7/14,4246,1940,2533,18179,2278,13469,22
2018/7/14,4064,1814,2365,17129,2145,12494,23
2018/7/15,3756,1679,2175,15910,2007,11406,0
2018/7/15,3505,1530,2003,14815,1905,10534,1
2018/7/15,3292,1425,1862,13958,1807,9832,2
2018/7/15,3109,1354,1758,13360,1727,9250,3
2018/7/15,2984,1300,1653,12893,1686,8927,4
2018/7/15,2905,1251,1610,12629,1653,8709,5
2018/7/15,2887,1250,1607,12614,1636,8670,6
2018/7/15,2872,1255,1615,12515,1611,8659,7
2018/7/15,2929,1305,1639,12918,1633,9078,8
2018/7/15,3034,1426,1743,13878,1719,9937,9
2018/7/15,3245,1603,1845,15032,1881,11044,10
2018/7/15,3491,1696,1988,16314,2031,12143,11
2018/7/15,3745,1799,2159,17471,2171,13097,12
2018/7/15,3925,1867,2296,18397,2298,14059,13
2018/7/15,4106,1911,2386,18848,2394,14755,14
2018/7/15,4202,1873,2490,19247,2463,15308,15
2018/7/15,4308,1861,2591,19533,2482,15571,16
2018/7/15,4419,1913,2668,19682,2425,15710,17
2018/7/15,4418,1917,2736,19681,2317,15634,18
2018/7/15,4351,1912,2664,19217,2229,15519,19
2018/7/15,4236,1841,2589,18893,2160,15162,20
2018/7/15,4139,1822,2495,18285,2109,14729,21
2018/7/15,4063,1765,2472,17949,2105,14162,22
2018/7/15,3865,1690,2341,17070,1992,13120,23
2018/7/16,3570,1562,2188,15942,1854,11944,0
2018/7/16,3349,1400,2042,14851,1722,11100,1
2018/7/16,3160,1341,1950,14147,1634,10461,2
2018/7/16,3075,1266,1865,13595,1580,10071,3
2018/7/16,3050,1257,1841,13402,1536,9865,4
2018/7/16,3040,1241,1845,13389,1531,9964,5
2018/7/16,3132,1297,1918,13991,1591,10388,6
2018/7/16,3310,1386,2084,14630,1663,10953,7
2018/7/16,3506,1441,2223,15583,1778,11664,8
2018/7/16,3740,1535,2359,16361,1904,12324,9
2018/7/16,3990,1599,2533,17339,2038,13164,10
2018/7/16,4208,1713,2682,18363,2209,14123,11
2018/7/16,4382,1815,2822,19214,2381,15089,12
2018/7/16,4472,1855,2931,19934,2495,16192,13
2018/7/16,4539,1887,3029,20364,2575,17107,14
2018/7/16,4610,1950,3010,20298,2620,17550,15
2018/7/16,4679,1981,2966,20178,2673,17788,16
2018/7/16,4774,2041,2946,20184,2683,17491,17
2018/7/16,4827,2050,2952,20434,2639,17044,18
2018/7/16,4843,2085,2923,20280,2576,16941,19
2018/7/16,4699,2070,2826,19816,2534,16453,20
2018/7/16,4504,1981,2712,19113,2444,15854,21
2018/7/16,4375,1929,2630,18653,2313,15236,22
2018/7/16,4120,1791,2477,17540,2154,13956,23
2018/7/17,3810,1631,2255,16384,1992,12788,0
2018/7/17,3526,1471,2100,15202,1852,11769,1
2018/7/17,3303,1395,1972,14424,1758,11055,2
2018/7/17,3163,1333,1882,13922,1681,10672,3
2018/7/17,3076,1278,1836,13522,1636,10422,4
2018/7/17,3055,1291,1826,13634,1631,10455,5
2018/7/17,3156,1313,1894,14057,1689,10855,6
2018/7/17,3304,1386,1999,14647,1778,11458,7
2018/7/17,3461,1466,2133,15372,1876,12198,8
2018/7/17,3643,1519,2251,16382,1959,13158,9
2018/7/17,3855,1632,2365,17247,2014,14194,10
2018/7/17,4029,1797,2486,18109,2110,15327,11
2018/7/17,4176,1930,2568,18987,2211,16228,12
2018/7/17,4307,2027,2692,19710,2330,16735,13
2018/7/17,4435,2075,2790,20156,2403,17209,14
2018/7/17,4561,2119,2859,20458,2460,17162,15
2018/7/17,4635,2186,2911,20631,2450,16816,16
2018/7/17,4752,2205,2915,20621,2452,16838,17
2018/7/17,4744,2205,2922,20357,2412,16729,18
2018/7/17,4663,2204,2856,19963,2319,16372,19
2018/7/17,4482,2110,2763,19088,2169,15826,20
2018/7/17,4300,1990,2612,18299,2029,15282,21
2018/7/17,4154,1911,2520,17714,1939,14621,22
2018/7/17,3892,1781,2334,16581,1813,13272,23
2018/7/18,3543,1569,2120,15027,1668,12007,0
2018/7/18,3230,1393,1937,13929,1541,11047,1
2018/7/18,3011,1301,1803,13192,1433,10349,2
2018/7/18,2834,1233,1716,12682,1373,9961,3
2018/7/18,2719,1160,1644,12348,1349,9697,4
2018/7/18,2662,1127,1643,12227,1342,9671,5
2018/7/18,2748,1169,1722,12613,1406,9983,6
